
Traditional Range Search 
1062527 884.06 340.40 
1062529 884.06 340.60 
1062533 884.06 341.62 
1062532 884.15 341.42 
1059397 884.15 343.86 
1059396 884.15 343.86 
1062536 884.15 341.42 
1059395 884.15 343.86 
1062453 884.15 336.12 
1062537 884.15 341.21 
1059406 884.15 343.86 
1062546 884.24 337.34 
1059394 884.24 343.86 
1059482 884.24 343.86 
1062531 884.24 340.81 
1059400 884.24 342.23 
1062526 884.24 339.79 
1059410 884.24 342.23 
1059392 884.24 343.86 
1059393 884.24 343.86 
1062530 884.24 340.81 
1059405 884.33 342.64 
1062454 884.33 336.12 
1059404 884.33 342.85 
1062545 884.33 338.16 
1059409 884.33 342.03 
1062544 884.33 338.57 
1059399 884.42 342.64 
1059398 884.42 342.64 
1059339 884.42 342.85 
1059465 884.42 342.03 
1059412 884.42 342.03 
1059411 884.42 342.03 
1059470 884.42 342.03 
1059365 884.52 342.03 
1062482 884.52 341.01 
1059342 884.52 342.85 
1059362 884.52 342.03 
1059364 884.52 342.03 
1059363 884.52 342.03 
1062502 884.61 338.77 
1059366 884.61 342.23 
1059361 884.61 342.03 
1062459 884.61 335.92 
1059450 884.70 342.23 
1062483 884.70 341.01 
1059311 884.70 344.88 
1062489 884.79 340.20 
1059469 884.79 342.85 
1059336 884.79 343.86 
1062503 884.79 338.57 
1062486 884.79 341.01 
1062458 884.79 335.71 
1062488 884.79 340.20 
1059334 884.79 344.68 
1059471 884.88 344.07 
1062457 884.88 336.32 
1062456 884.88 336.53 
1062490 884.88 339.99 
1062485 884.88 341.21 
1062484 884.88 341.21 
1062487 884.88 340.40 
1059345 884.98 343.86 
1059344 884.98 343.86 
1062492 884.98 340.81 
1059341 884.98 343.05 
1062515 885.07 338.16 
1059457 885.07 343.66 
1062520 885.07 338.16 
1062513 885.07 338.36 
1062514 885.07 338.16 
1062465 885.07 335.71 
1059338 885.07 344.07 
1062511 885.16 338.36 
1062507 885.16 338.77 
1062510 885.16 338.57 
1062508 885.16 339.38 
1062517 885.16 338.36 
1062512 885.16 338.36 
1059337 885.16 343.86 
1062519 885.16 338.36 
1062518 885.16 338.36 
1062516 885.16 338.16 
1062521 885.16 338.97 
1059310 885.25 345.50 
1062509 885.25 339.58 
1062506 885.25 338.16 
1062491 885.25 339.99 
1062504 885.25 337.55 
1062505 885.34 337.95 
1059340 885.34 343.05 
1062460 885.44 337.14 
1062552 885.44 334.69 
1062466 885.53 335.51 
1062461 885.53 336.32 
1062467 885.53 336.32 
1062463 885.53 336.12 
1062464 885.53 335.92 
1062462 885.53 336.12 
1059335 885.62 344.48 
1059346 885.71 344.27 
1062493 885.71 340.20 
1062523 885.80 338.16 
1062522 885.90 337.34 
1059356 885.99 342.85 
1062524 885.99 338.97 
1062468 885.99 335.51 
1059326 885.99 345.50 
1059355 885.99 343.05 
1059327 885.99 345.50 
1059349 886.08 344.07 
1062469 886.08 336.12 
1059467 886.17 344.48 
1059350 886.17 344.07 
1059351 886.17 344.07 
1059475 886.17 343.86 
1062525 886.26 339.58 
1059352 886.26 343.86 
1059357 886.36 342.64 
1059442 886.45 345.09 
1059443 886.45 345.09 
1059354 886.54 343.25 
1059353 886.54 343.66 
1059474 886.54 343.25 
1059325 886.54 345.70 
1059478 886.54 345.70 
1059348 886.54 343.86 
1062471 886.54 334.69 
1059367 886.54 342.23 
1059324 886.63 345.70 
1062470 886.63 334.90 
1059347 886.72 344.48 
1059458 886.72 343.86 
1062481 886.91 334.08 
1059328 886.91 345.09 
1062500 886.91 341.62 
1062480 886.91 334.08 
1062479 887.09 334.49 
1062540 882.86 337.95 
1063276 872.56 337.95 
1063281 873.30 337.95 
1062542 882.68 337.95 
1062541 882.59 337.95 
1063273 872.56 337.95 
1058052 877.07 338.16 
1063303 874.49 338.16 
1079716 871.92 338.16 
1063275 872.93 338.16 
1058055 878.91 338.16 
1063284 873.12 338.16 
1063277 873.94 338.36 
1058057 880.56 338.36 
1063266 872.29 338.36 
1058048 876.88 338.36 
1058049 876.79 338.36 
1063280 873.67 338.36 
1063265 872.29 338.36 
1063271 872.38 338.36 
1058064 881.85 338.36 
1063272 872.93 338.57 
1058051 876.98 338.57 
1063267 872.38 338.57 
1058047 877.25 338.57 
1079710 871.55 338.57 
1063302 874.68 338.57 
1063299 875.23 338.57 
1058054 879.00 338.57 
1063300 875.14 338.77 
1063290 873.48 338.77 
1063286 873.30 338.77 
1063264 872.38 338.77 
1063323 876.06 338.77 
1063325 876.61 338.77 
1063285 873.48 338.77 
1058059 880.29 338.97 
1063270 872.84 338.97 
1063262 871.92 338.97 
1079712 871.37 338.97 
1058058 880.93 338.97 
1063269 872.84 338.97 
1063293 874.40 338.97 
1063261 871.74 339.18 
1063296 874.95 339.18 
1063292 874.13 339.18 
1063291 874.22 339.18 
1058046 877.53 339.38 
1063289 873.48 339.38 
1063328 871.74 339.38 
1058060 879.92 339.38 
1063678 882.31 339.38 
1063308 875.05 339.38 
1063677 882.31 339.38 
1063297 875.05 339.38 
1063268 872.84 339.38 
1063298 875.23 339.38 
1063263 872.29 339.38 
1063309 875.14 339.58 
1063322 876.43 339.58 
1058053 877.07 339.58 
1063295 874.59 339.58 
1063287 873.12 339.58 
1058045 877.53 339.58 
1063679 882.22 339.58 
1063257 875.23 339.79 
1063294 874.59 339.79 
1063321 875.78 339.79 
1063260 875.23 339.79 
1063254 874.95 339.79 
1063258 875.23 339.79 
1063193 871.92 339.79 
1063255 875.05 339.79 
1063288 873.21 339.79 
1063239 873.94 339.99 
1058067 878.82 339.99 
1063198 872.10 339.99 
1063199 872.56 339.99 
1063256 875.05 339.99 
1063192 872.01 339.99 
1063196 872.47 339.99 
1063197 872.47 339.99 
1063314 875.51 339.99 
1063238 873.67 339.99 
1063189 871.37 339.99 
1063237 873.57 340.20 
1063247 874.22 340.20 
1063190 871.74 340.20 
1063313 875.87 340.20 
1058042 880.01 340.40 
1063315 875.69 340.40 
1063187 871.46 340.40 
1063259 874.95 340.40 
1063188 871.55 340.40 
1063200 872.75 340.40 
1063245 874.49 340.40 
1063246 874.68 340.40 
1063248 874.68 340.40 
1063320 876.52 340.40 
1063670 882.40 340.40 
1063191 871.64 340.60 
1063244 874.22 340.60 
1058034 877.53 340.60 
1058041 880.29 340.60 
1063202 872.66 340.60 
1058035 877.16 340.60 
1063195 872.47 340.81 
1063327 874.22 340.81 
1063236 873.39 340.81 
1063232 873.12 340.81 
1063235 873.48 340.81 
1063234 873.48 340.81 
1063233 873.48 340.81 
1058043 881.11 340.81 
1063240 874.13 340.81 
1063229 873.48 341.01 
1063253 874.86 341.01 
1063312 876.06 341.01 
1063223 873.57 341.01 
1063231 873.21 341.01 
1063224 873.94 341.01 
1063230 873.48 341.01 
1063194 871.92 341.01 
1063201 872.84 341.21 
1063241 874.13 341.21 
1063242 874.49 341.21 
1058036 879.18 341.21 
1063671 882.95 341.21 
1058044 881.02 341.21 
1058069 878.36 341.21 
1063252 874.95 341.21 
1063228 873.30 341.21 
1063251 875.14 341.21 
1063221 873.48 341.42 
1063222 873.48 341.42 
1063319 876.70 341.42 
1063317 875.69 341.42 
1063823 871.46 341.42 
1063220 873.76 341.42 
1063218 874.03 341.62 
1063203 872.47 341.62 
1063668 881.48 341.62 
1063214 872.38 341.62 
1063669 881.48 341.62 
1063822 871.55 341.62 
1058038 880.38 341.62 
1063219 874.03 341.62 
1063674 882.59 341.83 
1063672 883.05 341.83 
1058040 879.92 341.83 
1063310 876.24 341.83 
1063216 873.67 341.83 
1063227 873.30 341.83 
1063316 875.78 341.83 
1063318 875.32 341.83 
1063673 882.68 341.83 
1063215 873.76 341.83 
1063675 882.49 341.83 
1063225 873.85 341.83 
1063226 873.12 342.03 
1063217 873.94 342.03 
1063326 873.76 342.03 
1063311 876.24 342.03 
1058037 880.75 342.03 
1063213 872.75 342.03 
1063249 874.77 342.03 
1063250 875.14 342.23 
1058039 880.19 342.23 
1058029 877.99 342.23 
1063676 882.59 342.23 
1063243 874.59 342.23 
1063168 873.67 342.44 
1058028 877.99 342.44 
1063184 874.13 342.44 
1063663 882.31 342.64 
1063183 874.40 342.64 
1063662 882.59 342.64 
1063185 875.23 342.64 
1063769 882.13 342.85 
1058033 879.09 343.25 
1058032 879.18 343.25 
1063661 882.49 343.46 
1059389 883.23 343.46 
1079663 867.32 337.55 
1079661 867.41 337.55 
1079665 867.51 337.55 
1079662 867.41 337.55 
1081070 869.35 337.55 
1079400 866.50 337.75 
1079366 865.12 337.75 
1079363 864.38 337.75 
1079399 866.77 337.95 
1081094 870.54 337.95 
1081092 870.08 337.95 
1079362 864.56 337.95 
1081066 868.79 337.95 
1081065 868.79 337.95 
1079369 865.76 337.95 
1081093 870.17 338.16 
1081069 869.25 338.16 
1079707 871.09 338.36 
1079706 870.91 338.36 
1079370 865.94 338.36 
1081096 870.17 338.36 
1081085 869.81 338.36 
1081091 870.26 338.57 
1081088 870.36 338.57 
1081089 870.26 338.77 
1081081 869.16 338.77 
1081080 869.35 338.77 
1079711 871.28 338.77 
1079373 865.76 338.77 
1081090 870.17 338.77 
1081087 870.26 338.77 
1081097 869.90 338.77 
1081079 869.53 338.97 
1079397 867.14 338.97 
1081063 868.24 338.97 
1081084 870.17 339.18 
1081082 869.62 339.18 
1081064 868.24 339.38 
1081072 868.98 339.38 
1081073 868.98 339.38 
1079396 867.23 339.38 
1081086 870.26 339.38 
1081075 868.89 339.58 
1081074 868.98 339.58 
1081076 869.07 339.58 
1081078 869.07 339.58 
1079713 871.09 339.58 
1081062 870.91 339.79 
1081083 870.26 339.79 
1081041 869.35 339.79 
1063186 871.28 339.79 
1081095 870.72 339.79 
1081037 868.98 339.79 
1081039 869.07 339.79 
1081077 869.07 339.79 
1081024 868.15 339.79 
1081036 868.89 339.99 
1081038 868.89 339.99 
1081058 869.90 339.99 
1081061 869.62 340.20 
1081057 869.90 340.20 
1081040 869.16 340.20 
1063821 871.09 340.40 
1081052 870.26 340.60 
1081049 870.45 340.60 
1081050 870.36 340.60 
1081051 870.26 340.60 
1081053 870.26 340.60 
1081056 870.17 340.60 
1081059 870.26 340.60 
1063820 870.82 340.60 
1081054 870.26 340.60 
1081055 870.26 340.81 
1081060 870.26 340.81 
1063819 870.82 341.01 
1063824 871.18 341.21 
1063825 871.18 341.42 
1063826 871.18 341.42 
1080353 876.15 329.39 
1059025 878.26 329.39 
1059019 877.07 329.39 
1059011 878.08 329.60 
1080337 875.51 329.60 
1080286 874.77 329.60 
1059027 877.90 329.60 
1080352 876.24 329.60 
1059005 876.70 329.80 
1059003 877.25 329.80 
1080976 872.38 329.80 
1080274 874.31 329.80 
1080338 876.15 330.00 
1058076 879.83 330.00 
1080272 874.95 330.00 
1058992 876.33 330.00 
1059007 876.43 330.00 
1058995 876.43 330.00 
1058994 876.43 330.21 
1058991 876.43 330.21 
1080978 872.29 330.21 
1059008 876.52 330.21 
1059009 876.52 330.21 
1080336 875.97 330.21 
1080335 875.87 330.21 
1080273 874.95 330.21 
1080980 873.02 330.21 
1081005 873.02 330.21 
1059010 877.71 330.21 
1058993 876.33 330.21 
1080977 872.10 330.41 
1059016 879.00 330.41 
1058080 882.77 330.41 
1059004 876.70 330.41 
1080979 873.12 330.41 
1058079 882.77 330.41 
1059017 879.37 330.62 
1059002 877.25 330.62 
1059014 878.63 330.82 
1059006 877.16 330.82 
1080972 872.01 330.82 
1059018 879.37 330.82 
1058077 881.21 330.82 
1080270 874.68 331.02 
1059000 876.79 331.23 
1058999 876.79 331.23 
1080981 873.57 331.23 
1080975 872.66 331.23 
1080973 872.38 331.23 
1080269 874.68 331.23 
1058990 875.69 331.23 
1058998 877.53 331.43 
1059001 877.07 331.43 
1080268 874.31 331.63 
1080271 875.14 331.63 
1058078 883.14 331.84 
1059015 878.72 331.84 
1080982 873.12 331.84 
1080984 873.76 331.84 
1080974 872.56 331.84 
1059013 878.17 332.04 
1080968 871.64 332.04 
1080969 871.64 332.04 
1080983 873.02 332.04 
1058989 875.60 332.04 
1058996 877.44 332.04 
1080965 871.55 332.04 
1058997 877.53 332.04 
1080966 871.64 332.04 
1059012 877.90 332.04 
1080962 872.38 332.25 
1080267 874.95 332.25 
1080967 871.64 332.25 
1058985 882.22 332.25 
1080957 871.46 332.45 
1058979 881.94 332.45 
1058969 878.82 332.65 
1080963 872.20 332.65 
1079701 872.75 332.86 
1080959 871.83 332.86 
1080960 871.74 332.86 
1079702 872.75 332.86 
1080961 871.55 332.86 
1080958 871.74 332.86 
1058968 878.82 332.86 
1058984 882.49 333.06 
1058960 875.23 333.06 
1079705 873.02 333.27 
1058961 874.86 333.27 
1058988 882.68 333.27 
1058978 881.57 333.27 
1058075 882.77 333.47 
1058987 882.40 333.47 
1058959 875.05 333.47 
1058967 878.91 333.47 
1058071 882.95 333.47 
1058072 883.05 333.47 
1058986 882.40 333.47 
1058073 883.05 333.47 
1058975 881.94 333.67 
1058964 879.00 333.67 
1079704 873.48 333.67 
1058074 883.14 333.67 
1058966 879.74 333.67 
1058982 882.40 333.88 
1079703 873.76 333.88 
1058973 880.75 333.88 
1058983 882.40 333.88 
1079699 871.83 333.88 
1058972 880.75 333.88 
1058976 881.94 334.08 
1058980 882.40 334.08 
1079718 873.94 334.08 
1058977 882.03 334.08 
1079719 873.76 334.08 
1058981 882.40 334.08 
1058970 880.01 334.28 
1079700 872.75 334.49 
1058965 878.82 334.49 
1079698 872.29 334.49 
1058971 880.84 334.69 
1058962 881.85 334.69 
1058974 880.56 334.69 
1058963 881.94 334.69 
1079689 873.12 334.90 
1079690 873.57 334.90 
1079686 872.75 334.90 
1079685 872.01 334.90 
1058024 881.57 335.10 
1062450 882.77 335.10 
1063138 874.77 335.30 
1063125 873.57 335.30 
1063136 874.86 335.30 
1058023 881.39 335.30 
1079717 872.29 335.51 
1079687 872.84 335.51 
1062451 882.59 335.51 
1063137 874.59 335.51 
1063134 875.05 335.51 
1058022 881.94 335.71 
1079688 873.21 335.71 
1063123 873.48 335.92 
1058012 879.92 335.92 
1058013 880.56 335.92 
1063135 874.95 335.92 
1058070 881.02 335.92 
1063124 873.48 335.92 
1062449 883.05 335.92 
1058011 880.47 335.92 
1079683 872.84 335.92 
1062448 882.77 335.92 
1063121 873.57 336.12 
1063128 874.49 336.12 
1058025 881.57 336.32 
1063122 873.30 336.32 
1079684 872.47 336.32 
1058027 882.59 336.32 
1058015 880.75 336.32 
1063133 875.14 336.53 
1058014 880.75 336.53 
1062447 883.05 336.53 
1063132 874.95 336.73 
1079675 871.55 336.73 
1079682 872.75 336.73 
1058016 880.56 336.73 
1058010 880.56 336.73 
1079720 871.55 336.73 
1079677 872.20 336.73 
1063131 874.95 336.93 
1079680 872.38 336.93 
1063120 873.85 336.93 
1079678 872.20 336.93 
1062446 883.14 336.93 
1058018 881.30 336.93 
1058019 881.30 336.93 
1058020 881.30 336.93 
1079674 871.83 337.14 
1063117 872.75 337.14 
1063130 874.77 337.14 
1058026 882.31 337.14 
1063118 872.93 337.14 
1079681 872.47 337.14 
1058017 881.30 337.14 
1063119 874.03 337.14 
1063127 874.22 337.14 
1062445 883.14 337.14 
1063129 874.86 337.14 
1058021 882.03 337.14 
1079679 872.29 337.14 
1063126 874.31 337.14 
1063304 874.40 337.34 
1063305 874.40 337.34 
1063307 874.13 337.34 
1058065 881.30 337.34 
1058063 879.92 337.55 
1058062 880.29 337.55 
1058066 882.03 337.55 
1063306 874.22 337.55 
1079714 871.83 337.55 
1063282 873.30 337.75 
1062538 882.86 337.75 
1058061 880.10 337.75 
1062539 882.95 337.75 
1063279 873.67 337.75 
1058050 876.98 337.75 
1058056 878.91 337.75 
1063283 873.02 337.75 
1063274 872.56 337.95 
1063278 874.03 337.95 
1063324 875.60 337.95 
1079715 871.92 337.95 
1063301 875.05 337.95 
1081636 861.07 329.39 
1080842 864.66 329.39 
1079658 865.30 329.60 
1080985 871.18 329.60 
1080838 862.91 329.60 
1080830 863.55 329.60 
1080559 860.70 329.60 
1080970 871.09 329.80 
1081634 861.44 329.80 
1080809 861.71 329.80 
1080834 863.92 330.00 
1080820 862.08 330.00 
1080833 864.10 330.00 
1080832 864.38 330.00 
1080824 862.82 330.21 
1079656 865.85 330.21 
1080829 863.46 330.21 
1080828 863.37 330.21 
1080811 862.17 330.21 
1079655 865.21 330.21 
1080827 863.28 330.21 
1080810 862.08 330.21 
1079648 864.75 330.41 
1079668 865.48 330.41 
1080813 862.36 330.41 
1080812 862.45 330.41 
1079657 865.48 330.41 
1079653 865.58 330.62 
1080553 861.62 330.62 
1080825 862.91 330.62 
1080814 862.08 330.62 
1080546 860.79 330.62 
1080971 870.91 330.62 
1080815 862.08 330.82 
1080552 861.71 330.82 
1079654 865.21 330.82 
1080964 870.72 330.82 
1080543 859.69 330.82 
1080835 864.75 330.82 
1080818 862.54 331.02 
1080831 863.74 331.02 
1080549 861.35 331.02 
1080547 860.70 331.02 
1080826 863.18 331.23 
1080816 862.36 331.23 
1080855 863.18 331.23 
1080545 859.97 331.43 
1080823 862.63 331.43 
1080817 862.27 331.43 
1080551 860.98 331.43 
1079651 865.39 331.43 
1080548 861.07 331.43 
1080550 861.07 331.43 
1080821 862.91 331.63 
1080554 861.90 331.63 
1080542 859.87 331.63 
1080822 863.09 331.63 
1080540 859.87 331.63 
1080541 859.87 331.63 
1079650 865.48 331.84 
1080819 862.27 331.84 
1080555 861.81 331.84 
1079649 865.39 332.04 
1079652 866.04 332.04 
1080533 861.71 332.25 
1079634 865.30 332.25 
1079633 865.48 332.25 
1080808 864.20 332.25 
1079632 865.85 332.45 
1080794 862.08 332.65 
1080807 864.29 332.65 
1079631 864.93 332.65 
1079928 868.70 332.65 
1080801 863.00 332.65 
1079695 870.82 332.65 
1080856 862.91 332.86 
1080524 860.61 332.86 
1080954 870.91 332.86 
1080798 863.64 332.86 
1080953 871.00 332.86 
1079607 867.14 332.86 
1080956 871.18 332.86 
1079691 870.54 332.86 
1079609 868.52 332.86 
1080955 870.91 332.86 
1080799 863.64 332.86 
1079608 866.59 332.86 
1079636 865.02 333.06 
1080805 864.38 333.06 
1079640 865.85 333.06 
1080532 861.62 333.06 
1079635 865.02 333.06 
1080800 863.00 333.06 
1080516 860.33 333.06 
1080530 862.17 333.27 
1079638 865.48 333.27 
1079639 865.85 333.27 
1080806 864.20 333.27 
1079641 865.94 333.27 
1079630 864.93 333.47 
1079605 866.31 333.47 
1080531 862.45 333.47 
1080797 863.00 333.47 
1079637 865.48 333.47 
1080802 864.47 333.67 
1080804 864.47 333.67 
1079696 871.28 333.67 
1080525 860.61 333.67 
1079721 871.28 333.67 
1080795 863.46 333.67 
1080796 863.00 333.88 
1080522 859.97 333.88 
1079643 865.39 333.88 
1079629 864.01 333.88 
1080803 864.20 333.88 
1079606 867.05 333.88 
1079644 865.39 333.88 
1080515 860.33 333.88 
1080529 862.45 334.08 
1079692 870.36 334.08 
1079669 865.21 334.08 
1079627 864.75 334.08 
1079628 864.66 334.08 
1079642 865.58 334.08 
1079666 865.02 334.28 
1080528 862.08 334.28 
1080534 863.28 334.28 
1079645 865.02 334.28 
1079693 870.26 334.28 
1079694 870.26 334.28 
1080526 861.53 334.28 
1079646 864.93 334.49 
1079647 865.48 334.49 
1080527 862.08 334.49 
1079697 870.72 334.49 
1079673 870.45 334.69 
1080502 860.61 334.69 
1080507 863.18 334.69 
1081008 869.44 334.90 
1079676 870.91 334.90 
1079602 867.60 334.90 
1079601 867.60 334.90 
1079610 864.38 334.90 
1079604 867.78 335.10 
1079614 864.47 335.10 
1079626 865.58 335.10 
1079598 866.13 335.10 
1081010 869.81 335.10 
1079667 866.95 335.10 
1080508 863.09 335.10 
1079612 864.56 335.10 
1079611 864.56 335.10 
1079624 865.39 335.10 
1080497 860.24 335.10 
1079625 865.39 335.10 
1079597 867.05 335.30 
1079615 864.47 335.30 
1079623 865.48 335.30 
1079277 863.83 335.30 
1079613 864.75 335.30 
1079620 865.76 335.30 
1079603 867.69 335.51 
1079272 863.46 335.51 
1079278 863.92 335.51 
1079621 865.76 335.71 
1079273 864.38 335.71 
1079622 865.30 335.71 
1080509 862.91 335.71 
1079670 864.75 335.71 
1079619 865.02 335.71 
1079671 870.26 335.92 
1079672 870.26 335.92 
1080503 862.08 336.12 
1080506 861.62 336.12 
1079595 866.59 336.12 
1081007 869.44 336.12 
1079594 866.50 336.12 
1079274 864.47 336.12 
1079600 867.87 336.32 
1079275 864.84 336.32 
1079618 865.39 336.32 
1079599 867.60 336.32 
1079596 866.13 336.53 
1079617 865.76 336.53 
1079616 865.85 336.73 
1079276 864.75 336.73 
1079271 863.28 336.73 
1079279 865.02 336.73 
1081006 869.07 336.93 
1081009 869.35 337.14 
1081067 869.35 337.34 
1081071 869.25 337.34 
1081068 869.16 337.34 
1079367 865.30 337.34 
1079709 870.82 337.34 
1079368 865.58 337.34 
1079664 867.41 337.55 
1079365 865.12 337.55 
1079398 866.77 337.55 
1079708 871.28 337.55 
1080557 859.69 329.39 
1080544 859.69 330.00 
1081523 854.27 330.00 
1081499 855.74 330.82 
1080539 858.77 331.02 
1081497 855.46 331.02 
1081500 856.66 331.02 
1081491 857.58 331.02 
1080538 858.86 331.02 
1081490 857.21 331.02 
1080537 858.31 331.23 
1081498 856.29 331.23 
1081486 857.12 331.43 
1081492 858.13 331.43 
1081489 857.94 331.43 
1081485 857.02 331.43 
1081487 857.12 331.43 
1081488 857.12 331.43 
1080535 858.77 331.84 
1080536 858.77 331.84 
1079904 856.66 331.84 
1081484 857.21 331.84 
1079842 857.30 332.45 
1080513 858.50 332.65 
1079841 857.94 332.65 
1080517 859.32 332.65 
1080514 858.77 332.86 
1079845 858.22 332.86 
1079918 857.85 332.86 
1080512 859.05 332.86 
1080518 859.42 333.06 
1080523 859.23 333.06 
1079846 858.50 333.27 
1080519 859.42 333.67 
1080511 858.96 333.67 
1080510 858.86 333.88 
1080520 859.32 334.08 
1080521 859.69 334.69 
1080495 859.69 334.90 
1081954 868.89 322.46 
1080326 875.05 322.46 
1081787 869.90 322.46 
1080327 875.05 322.46 
1081783 868.70 322.46 
1080317 874.03 322.46 
1081788 870.63 322.46 
1081911 871.46 322.46 
1080325 875.05 322.46 
1081003 872.84 322.67 
1081792 871.37 322.67 
1079983 870.54 322.87 
1081790 871.74 322.87 
1080315 873.67 322.87 
1081920 869.44 323.07 
1079986 870.82 323.07 
1080321 875.14 323.07 
1079981 870.26 323.07 
1080314 873.85 323.07 
1081782 869.16 323.07 
1080323 874.40 323.28 
1079993 871.18 323.28 
1079982 870.17 323.28 
1080386 875.69 323.48 
1079995 871.18 323.48 
1079996 871.18 323.48 
1079994 871.18 323.48 
1079987 871.37 323.48 
1080324 874.31 323.48 
1080322 874.49 323.48 
1080388 876.15 323.48 
1080320 875.23 323.48 
1079979 869.90 323.69 
1080312 873.67 323.69 
1080392 876.33 323.69 
1079974 868.79 323.69 
1079978 869.62 323.69 
1079977 869.44 323.69 
1079973 868.79 323.89 
1081002 872.75 323.89 
1080319 875.05 323.89 
1080313 874.03 323.89 
1080401 878.63 323.89 
1080399 878.17 323.89 
1080389 875.87 324.09 
1080396 877.16 324.09 
1080311 873.48 324.09 
1080394 877.44 324.09 
1079975 869.25 324.09 
1080393 877.44 324.09 
1080398 878.08 324.09 
1080395 876.98 324.09 
1080309 873.30 324.09 
1080390 875.87 324.30 
1079985 871.18 324.30 
1079980 870.17 324.30 
1081004 872.29 324.30 
1079976 869.35 324.30 
1079984 870.82 324.30 
1080391 875.87 324.30 
1080318 874.68 324.50 
1079955 868.61 324.50 
1080371 875.51 324.50 
1079999 868.70 324.50 
1080400 878.72 324.50 
1080310 873.67 324.50 
1080436 877.53 324.50 
1080387 875.51 324.50 
1079957 870.08 324.70 
1079961 871.09 324.70 
1079954 868.89 325.11 
1080383 878.45 325.11 
1080384 878.36 325.11 
1080366 876.15 325.11 
1081000 872.29 325.11 
1079956 869.53 325.11 
1080301 874.03 325.11 
1080365 876.33 325.11 
1081001 872.20 325.11 
1080379 876.61 325.11 
1079960 870.82 325.11 
1080998 871.55 325.32 
1080378 876.88 325.32 
1079953 868.89 325.32 
1079958 870.36 325.32 
1079962 871.00 325.32 
1080300 873.21 325.32 
1080377 877.53 325.52 
1080308 874.59 325.52 
1080435 877.62 325.52 
1080376 877.44 325.52 
1058091 878.72 325.52 
1080997 871.46 325.72 
1080382 877.71 325.72 
1080375 877.53 325.72 
1080306 874.95 325.72 
1080999 872.10 325.72 
1058103 884.24 325.72 
1080307 874.95 325.72 
1080299 873.02 325.93 
1058095 880.75 325.93 
1058101 882.31 325.93 
1058100 881.67 325.93 
1080367 875.51 325.93 
1058096 880.75 326.13 
1080380 876.70 326.13 
1080368 875.97 326.13 
1080298 873.21 326.13 
1080305 874.77 326.13 
1058094 879.83 326.13 
1080385 877.80 326.13 
1080302 874.13 326.13 
1079959 870.17 326.13 
1080303 874.03 326.34 
1079950 868.70 326.34 
1080374 877.07 326.34 
1080297 873.12 326.34 
1058102 884.33 326.34 
1080369 876.33 326.34 
1058093 879.00 326.34 
1080296 874.03 326.54 
1080295 873.94 326.54 
1058097 881.21 326.74 
1079952 869.07 326.74 
1080293 873.02 326.74 
1080996 871.46 326.74 
1058098 881.02 326.74 
1080381 876.79 326.74 
1080294 873.48 326.95 
1080304 874.22 326.95 
1079951 868.98 326.95 
1058092 879.18 326.95 
1080372 877.53 326.95 
1058099 881.67 326.95 
1080370 876.24 326.95 
1080373 877.34 326.95 
1058083 879.55 327.15 
1080351 875.78 327.15 
1080283 873.12 327.15 
1080362 876.43 327.15 
1080350 875.41 327.15 
1080290 875.05 327.15 
1080991 871.28 327.35 
1080289 875.05 327.35 
1080364 877.62 327.35 
1080989 871.28 327.35 
1080282 873.85 327.35 
1080360 876.88 327.35 
1080361 876.61 327.35 
1080990 871.28 327.35 
1058090 882.03 327.35 
1059031 877.90 327.56 
1080276 872.84 327.56 
1058089 881.76 327.56 
1058085 879.92 327.56 
1080291 874.40 327.56 
1059032 878.54 327.76 
1080349 875.41 327.76 
1059033 878.54 327.76 
1058084 879.92 327.76 
1080288 874.95 327.97 
1058088 881.76 327.97 
1080363 876.98 327.97 
1080359 877.25 327.97 
1080280 873.67 327.97 
1080275 872.93 327.97 
1058087 881.48 327.97 
1079998 868.61 327.97 
1080356 876.61 328.17 
1059034 879.00 328.17 
1080434 873.94 328.17 
1080358 877.34 328.17 
1080340 876.33 328.17 
1080348 875.78 328.17 
1080292 874.59 328.17 
1059035 878.82 328.17 
1080341 876.24 328.17 
1080342 876.24 328.17 
1059029 878.17 328.17 
1059030 878.26 328.17 
1080339 876.24 328.17 
1080281 873.94 328.17 
1080988 871.28 328.37 
1080995 872.38 328.37 
1080285 874.68 328.37 
1080287 874.77 328.37 
1080994 872.01 328.37 
1080354 876.33 328.37 
1080277 873.21 328.37 
1080357 876.88 328.37 
1080279 873.76 328.58 
1080987 871.37 328.58 
1080343 875.41 328.58 
1059028 877.80 328.58 
1080355 876.43 328.58 
1059021 877.44 328.58 
1080347 875.87 328.78 
1059023 878.63 328.78 
1080993 872.38 328.98 
1059022 877.34 328.98 
1059024 878.54 328.98 
1080284 874.68 328.98 
1080992 871.92 328.98 
1080345 875.51 328.98 
1059026 878.08 329.19 
1058082 879.55 329.19 
1059020 877.53 329.19 
1058081 879.74 329.19 
1080346 875.78 329.19 
1080986 871.64 329.19 
1080344 875.41 329.19 
1080278 873.85 329.39 
1058086 880.19 329.39 
1079821 849.12 321.85 
1078998 857.94 321.85 
1078582 852.06 321.85 
1080875 855.37 322.05 
1079813 849.21 322.05 
1079824 847.55 322.05 
1080886 854.54 322.26 
1080884 854.63 322.26 
1080887 854.63 322.26 
1079800 848.47 322.26 
1080867 853.35 322.26 
1080901 854.63 322.26 
1080885 854.63 322.26 
