
Traditional Range Search 
1029876 744.81 217.59 
1079901 744.93 226.59 
1093684 745.06 245.00 
1041924 745.09 210.75 
1025229 745.12 191.19 
1057468 745.36 193.70 
1030524 745.64 195.98 
1061481 745.94 209.14 
1053257 746.00 203.58 
1012214 746.03 191.86 
1039245 746.12 247.47 
1057144 746.12 243.59 
1025054 746.34 218.02 
1009489 746.64 247.41 
1088976 747.01 238.34 
1079249 747.19 200.99 
1090238 747.34 216.46 
1063718 747.68 195.16 
1018325 747.77 240.05 
1032316 747.83 204.77 
1085296 748.05 228.00 
1085093 748.17 248.05 
1048127 748.20 229.03 
1049290 748.38 239.01 
1027789 748.54 191.19 
1017467 748.54 226.35 
1061163 748.54 210.42 
1028629 748.87 231.90 
1001615 748.93 226.99 
1025159 749.02 232.51 
1084418 749.18 220.70 
1014586 749.21 189.00 
1043718 749.63 192.96 
1022947 749.66 221.56 
1041922 749.73 190.16 
1041820 749.85 206.12 
1035058 717.71 182.65 
1033733 717.83 162.69 
1028553 717.90 164.73 
1029104 717.93 183.72 
1065687 717.99 151.92 
1041987 718.14 125.34 
1010360 718.17 174.01 
1024628 718.26 166.23 
1002469 718.93 175.96 
1015667 719.15 132.39 
1092423 719.24 145.78 
1018077 719.42 183.56 
1097715 719.79 169.62 
1079499 719.82 126.50 
1096510 719.91 159.21 
1049055 720.06 155.15 
1029339 720.12 186.16 
1081854 720.18 141.02 
1091035 720.46 181.55 
1085261 720.70 167.42 
1040465 720.83 162.99 
1066205 720.83 147.19 
1064707 720.83 150.63 
1003953 720.95 153.69 
1083011 721.04 128.45 
1078239 721.10 133.00 
1011958 721.25 166.41 
1046323 721.34 158.94 
1067390 721.71 143.10 
1097650 721.80 158.81 
1056326 722.23 153.90 
1073048 722.50 184.36 
1069197 722.60 163.02 
1022008 722.81 170.26 
1011587 722.96 132.63 
1042691 723.30 153.56 
1064545 723.54 153.20 
1023226 723.63 188.42 
1011121 724.00 167.05 
1003191 724.24 176.06 
1078883 724.30 140.08 
1068388 724.49 126.62 
1015384 724.64 138.15 
1045009 724.64 156.92 
1075957 724.64 169.53 
1014822 724.67 160.89 
1018574 725.43 159.45 
1048568 725.52 165.44 
1093390 725.59 134.16 
1078536 725.83 158.57 
1011824 726.07 171.14 
1010295 726.10 155.76 
1023041 726.59 140.14 
1060405 726.84 129.58 
1060887 726.87 149.99 
1096552 726.87 186.07 
1055835 726.93 159.79 
1013335 727.11 187.87 
1099648 727.17 137.94 
1093063 727.39 133.64 
1083449 727.66 178.25 
1041050 728.18 178.89 
1012538 728.24 140.53 
1052288 728.24 126.65 
1028239 728.45 126.25 
1075175 728.52 139.59 
1067878 728.67 132.66 
1042441 728.70 187.50 
1041708 728.73 167.94 
1075034 729.43 178.68 
1087138 729.55 136.35 
1073353 729.61 160.52 
1036894 729.61 155.94 
1063613 729.64 135.35 
1013474 729.68 151.21 
1006776 729.68 155.58 
1024919 729.83 157.53 
1091642 730.13 184.84 
1069241 730.19 147.31 
1029121 730.22 151.61 
1017702 730.26 181.58 
1013122 730.32 143.77 
1027180 730.41 139.71 
1055142 730.44 136.23 
1008335 730.50 134.40 
1075272 730.77 168.40 
1031571 731.05 168.43 
1031846 731.26 140.81 
1079437 731.38 177.64 
1021873 731.45 178.34 
1027834 731.48 165.41 
1089726 731.51 157.93 
1001884 731.72 167.66 
1059956 732.03 146.94 
1009181 732.03 146.12 
1010787 732.51 144.23 
1013002 732.97 179.87 
1090648 733.22 148.99 
1036756 733.31 168.58 
1025043 733.58 178.04 
1058736 733.61 185.97 
1088970 734.13 157.50 
1081872 734.25 186.31 
1074730 734.28 148.62 
1085458 734.31 167.45 
1013260 734.77 147.77 
1070657 734.77 184.45 
1059694 734.77 164.58 
1025710 734.95 170.23 
1039777 735.17 160.10 
1007455 735.41 159.30 
1083630 735.50 131.53 
1072525 735.66 162.17 
1055522 736.08 156.01 
1026228 736.24 153.41 
1040295 736.24 163.21 
1026239 736.36 185.15 
1031697 737.52 183.65 
1036349 737.61 130.31 
1045391 737.70 138.34 
1022120 737.82 160.77 
1037875 737.88 179.41 
1083955 737.98 160.58 
1019193 738.31 174.90 
1012370 738.37 143.19 
1029041 738.40 179.99 
1077023 738.43 159.94 
1017056 738.74 139.50 
1057356 738.86 131.23 
1090331 738.92 187.99 
1015187 739.11 128.69 
1067512 739.26 146.15 
1007887 739.26 140.84 
1096824 739.44 174.59 
1098464 739.50 132.81 
1029887 739.53 173.22 
1071959 739.59 135.96 
1000671 739.59 167.66 
1026923 739.84 149.14 
1068424 739.90 150.60 
1042062 739.93 140.81 
1061633 740.17 156.62 
1043517 740.20 176.33 
1098133 740.30 134.46 
1017704 740.51 124.57 
1039819 740.63 182.50 
1064843 740.75 151.34 
1080741 740.88 168.18 
1036220 741.15 148.96 
1024031 741.30 139.86 
1010133 741.39 126.31 
1025294 741.88 180.54 
1021496 741.94 186.52 
1073953 742.34 180.97 
1002607 742.74 171.26 
1030809 743.01 125.43 
1041352 743.44 124.45 
1045393 743.47 141.82 
1050549 743.56 138.34 
1087264 743.68 158.94 
1007744 744.32 149.20 
1037857 744.51 128.27 
1015273 744.57 179.02 
1095194 744.84 165.89 
1079336 745.21 164.92 
1085607 745.27 171.57 
1060294 745.54 178.53 
1034788 745.70 176.97 
1056714 745.76 181.73 
1017732 745.94 180.24 
1045760 746.15 145.87 
1009935 746.25 184.33 
1098669 746.43 157.23 
1091780 746.77 176.67 
1061276 746.86 132.11 
1073573 747.13 158.14 
1073888 747.22 148.68 
1092211 747.31 136.51 
1001715 747.56 166.63 
1004850 747.74 169.22 
1085074 747.86 129.36 
1006168 747.86 145.63 
1094031 747.96 138.34 
1003706 748.05 163.48 
1099761 748.35 146.30 
1020667 748.38 167.39 
1070628 748.41 164.00 
1031690 748.41 180.69 
1000218 748.44 179.69 
1021369 748.44 136.81 
1000268 749.11 141.66 
1021854 749.18 141.05 
1055708 749.42 170.35 
1063473 749.48 138.55 
1029190 749.60 174.74 
1028419 749.60 127.35 
1061461 716.58 95.40 
1010401 717.04 103.45 
1018188 717.13 78.98 
1044711 717.41 73.55 
1011793 717.53 83.10 
1069805 717.71 115.23 
1031724 717.74 83.89 
1023765 718.11 120.30 
1072298 718.23 111.42 
1027559 718.23 78.13 
1081554 718.23 101.20 
1034423 718.93 81.12 
1019909 718.99 122.53 
1063195 718.99 96.86 
1032869 720.00 110.93 
1095330 720.09 110.05 
1019444 720.34 88.23 
1063753 720.46 83.19 
1017000 720.52 75.04 
1018254 720.83 114.93 
1063145 720.86 112.15 
1030064 720.98 102.78 
1032919 721.37 110.50 
1097513 721.53 75.56 
1013695 721.65 115.75 
1003143 721.71 90.36 
1049373 721.71 94.27 
1039082 721.71 84.44 
1027312 721.92 101.75 
1060527 721.98 118.84 
1061159 722.11 88.81 
1023994 722.11 109.80 
1036176 722.41 91.37 
1073956 722.50 98.39 
1002164 723.02 80.26 
1065806 723.08 81.67 
1008578 723.60 77.09 
1004059 723.69 88.90 
1005235 724.46 87.01 
1000098 724.52 107.51 
1089794 724.82 101.56 
1054854 725.04 94.73 
1067401 725.40 82.55 
1031509 725.59 82.86 
1002401 725.98 97.35 
1030166 726.14 117.16 
1080436 726.50 89.23 
1081495 726.56 88.53 
1030365 726.78 110.78 
1080677 727.02 91.46 
1083605 727.36 109.62 
1027877 727.42 85.82 
1039565 727.57 101.32 
1072190 727.60 103.15 
1033880 727.60 122.04 
1095508 727.69 103.79 
1039842 728.18 73.43 
1091007 728.27 91.46 
1058600 728.82 106.41 
1064737 728.85 103.21 
1038826 728.91 80.23 
1090000 729.16 81.97 
1013305 729.19 83.31 
1046704 729.52 102.75 
1061704 729.52 94.79 
1015606 730.41 77.51 
1044813 730.44 76.23 
1051109 730.47 117.40 
1073792 730.53 85.66 
1007474 730.56 78.28 
1004242 730.71 79.83 
1055619 730.77 88.71 
1023244 730.93 88.78 
1001528 731.11 94.51 
1062684 731.48 96.59 
1023865 731.84 92.32 
1069590 732.09 101.65 
1003705 732.09 79.13 
1029268 732.48 110.66 
1055870 732.51 101.68 
1047774 732.85 116.64 
1097568 732.94 101.87 
1011117 733.03 121.70 
1071332 733.40 117.40 
1073821 733.86 102.63 
1058417 733.98 77.76 
1082182 734.04 109.95 
1066169 734.19 116.76 
1057688 734.38 110.72 
1010016 734.59 111.05 
1091223 734.59 89.36 
1042700 734.89 118.90 
1085408 735.08 104.37 
1026902 735.17 98.08 
1004079 735.17 84.08 
1093751 735.41 98.02 
1088534 735.72 104.98 
1078162 735.81 86.73 
1026784 735.99 90.58 
1011044 736.60 98.18 
1000219 736.76 108.55 
1077892 737.58 81.12 
1088223 737.82 115.81 
1068385 738.07 117.22 
1097812 738.13 76.57 
1088575 738.37 93.96 
1050008 739.32 76.84 
1041969 739.41 101.35 
1014496 739.87 98.51 
1046367 740.05 120.00 
1054194 740.63 79.93 
1041072 740.72 98.97 
1017587 740.88 108.09 
1034429 741.15 96.44 
1069009 741.27 115.26 
1013423 741.39 78.22 
1048302 741.42 115.20 
1094171 741.46 121.49 
1092375 741.79 80.54 
1040228 742.00 113.62 
1081823 742.07 120.39 
1030795 742.10 83.59 
1068623 742.55 120.57 
1054438 742.71 113.80 
1062086 743.07 103.67 
1016457 743.29 85.85 
1071619 743.35 74.04 
1043293 743.59 90.27 
1092416 743.71 94.64 
1018226 743.84 91.64 
1011876 743.84 87.49 
1087580 743.87 116.85 
1009812 744.20 96.01 
1048250 744.29 96.16 
1083900 744.32 95.61 
1044514 744.38 110.81 
1006444 744.51 75.68 
1047666 744.87 79.50 
1030680 745.09 124.08 
1020810 745.48 82.40 
1059900 745.51 89.11 
1024107 745.54 98.11 
1059600 745.64 93.84 
1001774 745.88 105.77 
1014313 745.94 114.38 
1051187 746.25 104.52 
1083864 746.55 117.19 
1087964 746.67 80.44 
1029491 746.67 94.27 
1002064 747.01 121.25 
1020630 747.22 84.26 
1077135 747.41 108.22 
1004735 747.56 99.79 
1022207 747.68 94.57 
1097475 747.71 101.23 
1096573 747.83 111.27 
1008263 747.89 110.38 
1024788 748.17 111.05 
1081712 748.20 87.46 
1029400 748.35 111.11 
1041578 748.44 100.89 
1078414 748.78 74.74 
1070626 748.90 110.38 
1004236 749.21 97.32 
1058134 749.63 111.88 
1025620 749.66 78.64 
1058380 744.26 248.75 
1068730 731.17 248.84 
1058746 716.92 248.87 
1057239 737.64 248.90 
1041666 741.06 249.15 
1069445 741.21 249.63 
1092677 739.07 249.85 
1030056 712.62 249.88 
1048925 710.33 250.09 
1039445 712.71 250.15 
1036027 725.65 250.24 
1078721 715.94 250.58 
1041600 732.24 251.50 
1012365 685.67 196.14 
1056250 686.13 221.13 
1092082 686.77 238.56 
1067370 687.38 209.56 
1094198 687.41 236.51 
1027185 687.53 226.32 
1081483 687.71 232.60 
1099414 687.77 211.33 
1043229 687.77 221.50 
1056411 688.20 214.02 
1055545 688.90 209.29 
1080090 689.12 199.46 
1059620 689.39 199.68 
1025373 689.42 243.44 
1049973 689.45 197.63 
1094956 689.54 242.46 
1001538 689.70 210.14 
1098279 689.73 213.50 
1007848 689.79 211.67 
1087417 689.88 211.40 
1050504 690.86 190.86 
1090908 690.95 241.58 
1054172 691.04 207.28 
1058455 691.10 188.57 
1017890 691.13 198.33 
1050318 691.53 205.54 
1087069 691.59 190.34 
1000686 691.59 223.21 
1034504 691.96 225.98 
1022609 692.26 215.12 
1012367 692.35 235.05 
1028128 692.81 218.02 
1029125 692.81 225.49 
1021326 693.02 209.11 
1031037 693.08 213.01 
1072455 693.18 189.33 
1024517 693.21 212.10 
1029692 693.30 236.45 
1079506 693.48 189.09 
1031939 693.94 200.04 
1033955 694.06 195.74 
1084199 694.15 241.52 
1059256 694.21 204.59 
1078479 694.27 200.53 
1018775 694.34 195.65 
1094388 694.46 234.86 
1073580 694.61 215.70 
1044608 694.67 239.65 
1031252 694.73 197.94 
1039106 694.82 217.47 
1004789 694.95 229.83 
1006219 695.07 201.20 
1027122 695.28 240.42 
1078018 695.34 206.18 
1077785 695.50 228.82 
1023030 695.74 202.21 
1006279 695.80 231.57 
1073618 695.86 221.28 
1050416 696.08 223.30 
1035049 696.11 232.85 
1091693 696.41 198.09 
1073301 696.50 238.28 
1008201 697.02 245.09 
1027232 697.05 217.16 
1069966 697.08 200.29 
1038947 697.14 245.94 
1035284 697.42 212.80 
1072078 697.57 221.83 
1044323 697.60 202.85 
1082421 697.66 199.07 
1016287 698.06 189.91 
1061008 698.12 197.66 
1053038 698.46 208.56 
1009863 698.67 242.03 
1008184 698.91 232.60 
1077813 699.10 245.06 
1055179 699.22 196.38 
1009990 699.28 243.04 
1076434 699.34 191.99 
1084238 699.80 215.97 
1072544 700.01 198.76 
1088060 700.20 216.80 
1050929 700.23 246.98 
1074364 700.32 223.91 
1011989 700.44 232.42 
1082159 700.47 207.95 
1034036 700.59 194.49 
1052785 700.65 195.77 
1099561 700.71 233.67 
1028653 700.87 244.72 
1073524 701.08 215.61 
1023881 701.48 245.70 
1037033 701.78 199.19 
1073709 701.87 222.14 
1007718 701.97 215.94 
1059767 702.45 225.04 
1049908 702.64 230.87 
1048890 702.67 193.27 
1029148 702.85 207.06 
1057960 702.91 229.40 
1004048 702.91 237.40 
1071975 702.94 248.38 
1060681 703.09 241.73 
1038147 703.64 243.32 
1093960 704.22 213.20 
1032972 704.59 188.81 
1032691 704.71 246.58 
1043059 705.02 216.49 
1040491 705.26 234.56 
1084107 705.44 236.54 
1065612 705.54 200.50 
1074407 705.69 230.80 
1043283 705.75 212.62 
1002671 706.02 220.92 
1026086 706.05 235.38 
1071396 706.39 218.48 
1034956 706.91 237.95 
1013045 707.00 233.76 
1083107 707.06 203.67 
1016201 707.12 244.87 
1038990 707.18 228.30 
1078260 707.28 229.80 
1082364 707.55 192.72 
1053915 707.58 247.25 
1084382 707.61 205.78 
1028035 707.67 198.12 
1091288 707.67 227.26 
1081032 708.01 235.35 
1069192 708.34 228.45 
1024155 708.34 247.86 
1081377 708.50 238.77 
1073991 708.71 222.35 
1065921 708.83 204.99 
1058852 708.92 212.62 
1005442 709.29 195.68 
1049647 709.66 219.64 
1029401 709.66 206.63 
1004096 709.78 211.82 
1082420 710.08 190.70 
1027083 710.24 222.50 
1071070 710.30 192.81 
1056591 710.63 212.65 
1036036 710.66 216.67 
1088319 710.69 200.26 
1040958 710.82 190.19 
1060031 710.94 199.83 
1078636 711.12 233.03 
1039778 711.21 226.32 
1046199 711.49 192.81 
1004013 711.98 206.42 
1009835 711.98 224.27 
1091045 712.01 195.22 
1009367 712.10 209.63 
1092060 712.22 218.96 
1035530 712.22 216.74 
1079164 712.40 213.20 
1013674 712.49 223.11 
1030508 713.20 188.69 
1097319 713.23 218.26 
1080455 713.29 204.99 
1025771 713.44 242.89 
1022289 713.53 226.17 
1099529 713.59 213.07 
1067562 714.05 194.67 
1020405 714.20 237.73 
1067394 714.32 204.47 
1035828 714.36 246.73 
1098455 714.60 193.33 
1020996 714.66 188.87 
1027540 714.94 207.09 
1064339 714.97 247.92 
1061931 715.27 217.16 
1053218 715.30 202.48 
1096526 715.55 211.76 
1080728 715.61 224.12 
1069186 715.76 219.51 
1095131 715.76 199.55 
1086961 715.91 239.23 
1076418 716.19 240.20 
1051937 717.01 196.93 
1093362 717.19 201.26 
1067696 717.29 210.27 
1056481 717.50 192.96 
1099831 717.77 197.81 
1063971 718.02 218.90 
1087502 718.35 218.66 
1084205 718.44 202.03 
1002591 718.48 213.32 
1049673 718.57 243.38 
1028361 718.90 246.52 
1026903 685.67 129.79 
1065773 685.70 126.40 
1024069 685.73 172.58 
1043834 685.94 171.75 
1036727 686.40 141.82 
1017004 686.43 160.92 
1077776 686.55 169.25 
1000858 686.68 181.06 
1031813 686.95 146.03 
1078606 687.07 151.18 
1034990 687.35 147.52 
1064067 687.41 179.96 
1025440 687.81 143.59 
1019452 688.14 164.12 
1099130 688.17 170.93 
1075400 688.29 168.06 
1065852 688.39 171.02 
1067079 688.39 175.11 
1074262 688.42 148.80 
1056347 688.75 149.84 
1000039 688.75 167.69 
1063323 688.93 155.88 
1082607 688.93 131.65 
1079047 689.00 163.21 
1081805 689.03 136.11 
1094790 689.54 153.35 
1047683 689.61 157.81 
1050943 689.61 149.69 
1000688 689.67 157.44 
1017325 689.79 176.36 
1074355 689.91 162.78 
1060675 689.91 181.03 
1011002 690.06 171.54 
1077395 690.25 162.66 
1058751 690.37 127.53 
1079772 690.58 178.44 
1001456 690.61 184.60 
1026162 690.95 134.83 
1062068 690.95 159.36 
1091933 691.07 130.10 
1027805 691.07 145.14 
1071515 691.25 156.74 
1001372 691.35 159.39 
1031299 691.77 135.62 
1076261 691.86 133.15 
1038657 692.08 145.23 
1071324 692.54 162.54 
1091751 692.63 147.83 
1003009 692.90 137.05 
1012392 692.99 133.67 
1028675 693.05 125.40 
1026796 693.08 170.32 
1018663 693.12 182.13 
1091316 693.12 149.96 
1044656 693.45 130.86 
1009788 693.66 173.92 
1001659 694.00 140.50 
1061607 694.00 144.26 
1015602 694.40 132.51 
1068924 694.52 178.96 
1027803 694.55 136.44 
1072236 694.73 133.51 
1015711 695.19 125.73 
1074434 695.43 167.27 
1092943 695.80 151.18 
1077429 696.01 154.33 
1021437 696.11 149.84 
1080120 696.14 131.84 
1021775 696.29 159.97 
1018057 696.32 176.51 
1093279 696.38 157.10 
1005948 696.47 132.51 
1064927 696.53 162.75 
1004927 696.75 187.93 
1017872 696.90 170.90 
1050178 696.93 176.27 
1050311 697.24 175.54 
1097827 697.27 145.57 
1026032 697.54 124.79 
1091110 697.57 186.07 
1080698 697.85 139.95 
1018826 697.88 140.84 
1030165 698.06 159.24 
1096091 698.24 159.21 
1059335 698.27 155.67 
1038457 698.33 155.94 
1043751 698.39 174.59 
1086913 698.61 185.36 
1079936 698.82 171.05 
1000715 699.16 136.78 
1049616 699.43 154.57 
1002069 699.80 182.86 
1068206 699.80 132.66 
1005755 700.04 126.28 
1070268 700.59 187.93 
1096043 700.81 144.62 
1055164 700.84 182.50 
1053955 701.26 167.82 
1038926 701.63 177.09 
1054473 701.72 143.25 
1092405 701.81 161.01 
1094664 701.81 126.83 
1061542 701.90 186.89 
1002830 702.06 174.56 
1015335 702.09 128.57 
1075733 702.42 134.98 
1041814 702.48 137.70 
1078174 702.67 185.91 
1009769 702.82 172.00 
1097038 702.85 168.30 
1066921 703.13 138.73 
1010760 703.28 165.95 
1077986 703.58 173.86 
1002746 703.58 135.35 
1049848 703.64 171.75 
1012825 703.77 144.96 
1007185 704.01 127.04 
1081252 704.07 161.59 
1018967 704.56 151.52 
1065648 704.65 168.06 
1065122 705.17 169.04 
1023754 705.57 159.03 
1021790 705.60 164.79 
1008935 705.66 182.10 
1027398 705.93 138.03 
1043398 706.02 144.32 
1064603 706.15 168.00 
1094072 706.27 154.82 
1082069 706.63 146.88 
1074063 706.67 133.82 
1041242 706.73 159.91 
1066956 707.00 168.52 
1023571 707.00 143.19 
1040742 707.09 175.38 
1028307 707.09 170.78 
1010488 707.21 125.95 
1056702 707.46 145.84 
1021212 707.95 186.13 
1056405 708.04 179.72 
1097972 708.04 131.10 
1065557 708.04 187.44 
1046282 708.28 125.55 
1000410 708.40 154.05 
1071575 708.83 161.53 
1068278 708.95 171.02 
1081972 709.11 185.88 
1078336 709.11 179.20 
1037946 709.56 155.82 
1017454 709.72 154.57 
1041640 709.75 160.61 
1051183 709.90 142.27 
1073644 710.02 177.83 
1089243 710.05 148.53 
1032559 710.14 149.17 
1057132 710.21 176.15 
1012255 710.21 175.05 
1052045 710.24 156.34 
1095948 710.36 149.48 
1018539 710.36 174.93 
1060148 710.63 169.80 
1015275 710.91 146.70 
1079781 711.21 140.01 
1082316 711.24 162.66 
1060212 711.30 133.18 
1042823 712.13 133.45 
1034377 712.19 141.54 
1093487 712.19 185.55 
1025625 712.31 154.97 
1050995 712.43 155.00 
1099562 712.55 157.44 
1018607 712.80 170.93 
1034694 712.92 166.05 
1093609 712.95 184.51 
1039021 712.98 181.12 
1078163 713.07 173.07 
1065408 713.23 145.72 
1092104 713.29 148.56 
1089711 713.32 188.26 
1024523 713.96 146.39 
1015536 714.05 164.92 
1082923 714.20 177.86 
1070074 714.54 137.42 
1072270 714.57 155.94 
1081856 714.60 183.14 
1074911 715.21 139.71 
1054357 715.24 124.91 
1023318 715.52 134.09 
1083979 715.64 127.78 
1034698 715.88 137.05 
1008151 715.94 179.29 
1057252 716.28 188.54 
1094063 716.28 128.88 
1067674 716.86 160.10 
1047928 717.35 157.07 
1022052 717.35 172.24 
1059935 686.68 113.40 
1049263 686.71 120.15 
1041728 686.77 96.01 
1053682 686.95 119.35 
1044851 687.62 98.57 
1039210 687.81 115.05 
1004874 688.11 83.56 
1077989 688.23 86.12 
1033493 688.32 117.43 
1021812 688.42 91.00 
1054197 688.90 111.48 
1012515 688.93 116.52 
1038634 689.00 103.55 
1024164 689.06 107.27 
1054344 689.27 111.39 
1023375 689.39 90.36 
1010171 689.54 83.86 
1032630 689.73 89.72 
1015794 690.03 113.07 
1078312 690.37 101.87 
1022544 690.61 91.25 
1032947 690.61 86.03 
1021158 690.70 101.38 
1036572 691.56 117.16 
1033428 691.96 92.13 
1085856 692.08 118.04 
1022550 692.11 92.32 
1031916 692.14 92.10 
1087829 692.14 96.31 
1025019 692.17 90.12 
1069090 692.60 102.14 
1070232 693.02 115.84 
1038644 693.05 100.40 
1092894 693.73 102.69 
1057220 693.82 116.97 
1014915 693.97 113.46 
1099779 694.18 92.13 
1088295 694.21 120.21 
1010500 694.40 81.42 
1052743 694.49 80.60 
1076279 694.55 88.68 
1096444 695.01 101.17 
1055747 695.19 109.71 
1037420 695.31 82.92 
1033742 695.68 98.66 
1098763 695.68 84.53 
1094860 695.68 98.27 
1074953 695.77 118.16 
1082933 695.98 87.40 
1069563 696.17 120.64 
1007383 696.38 104.49 
1085244 696.47 78.77 
1095688 696.84 119.32 
1028158 696.84 83.13 
1043501 696.84 91.25 
1084016 697.08 80.87 
1039255 698.09 78.95 
1088183 698.12 116.70 
1019228 698.15 104.80 
1097629 698.39 110.63 
1001535 698.73 98.63 
1097189 698.94 83.98 
1002274 699.86 120.12 
1049929 699.92 123.78 
1077243 700.41 115.20 
1084911 700.65 106.54 
1083304 700.65 117.74 
1030928 700.78 107.33 
1058334 700.81 116.91 
1098670 701.32 88.71 
1010410 701.35 86.98 
1072822 701.51 106.41 
1015773 701.69 121.31 
1070076 702.48 102.39 
1024406 702.51 97.53 
1059911 703.16 92.71 
1034512 703.46 114.44 
1047060 703.52 76.84 
1015354 703.58 117.55 
1090398 704.10 117.52 
1016817 704.16 90.36 
1073659 704.16 100.56 
1053152 704.19 123.26 
1029745 704.28 76.97 
1098878 704.32 86.67 
1079651 704.50 122.13 
1005545 704.50 94.60 
1049748 704.53 120.33 
1008573 704.53 83.95 
1071821 704.65 99.27 
1000378 704.74 112.55 
1075313 705.02 110.41 
1071223 705.05 105.19 
1020998 705.11 112.95 
1086725 705.26 90.79 
1033021 705.41 94.82 
1047566 705.81 116.64 
1013811 705.87 96.25 
1041930 705.96 114.69 
1085706 706.15 87.49 
1037603 706.21 119.81 
1048777 707.89 77.36 
1082005 707.89 95.21 
1077912 708.59 88.20 
1005756 708.74 109.71 
1085024 708.86 89.78 
1017075 709.01 109.41 
1060356 709.32 101.26 
1049112 709.38 76.90 
1054282 709.59 111.11 
1027750 709.99 106.99 
1048576 710.11 82.79 
1037045 710.57 80.90 
1091989 711.12 122.41 
1022115 711.24 82.15 
1010663 711.40 98.24 
1015872 711.73 103.91 
1012849 711.76 108.73 
1069586 711.79 90.97 
1037194 711.91 73.70 
1012249 713.01 113.77 
1007314 713.13 112.09 
1024139 713.41 100.80 
1004819 713.75 77.73 
1066680 713.87 76.57 
1035235 713.87 90.73 
1001992 714.11 122.65 
1061368 714.23 106.08 
1099374 714.29 93.93 
1098449 714.60 117.83 
1004771 714.69 74.83 
1082919 714.90 92.16 
1003651 715.00 102.11 
1037925 715.00 90.67 
1061496 715.06 85.14 
1077943 715.30 117.92 
1058743 715.52 91.16 
1056061 715.64 93.96 
1083946 715.67 80.47 
1065866 715.70 120.94 
1018621 715.73 123.47 
1068965 716.16 113.86 
1053574 716.28 90.55 
1088006 716.43 98.51 
1039885 716.46 89.02 
1004320 716.52 122.19 
1075607 656.49 191.56 
1057974 657.53 196.87 
1060119 659.42 218.72 
1021612 659.94 217.44 
1091570 660.43 195.95 
1056177 660.43 213.20 
1090628 660.49 199.01 
1017765 660.58 200.56 
1067975 661.44 198.18 
1022921 661.47 195.80 
1065066 661.90 192.05 
1035866 662.17 188.87 
1048287 662.17 210.91 
1023760 662.20 192.72 
1031771 662.23 205.93 
1092647 662.32 212.31 
1006952 662.57 219.24 
1042287 662.90 222.05 
1015232 663.15 208.98 
1053554 663.33 222.29 
1052472 664.00 209.69 
1034610 664.40 220.61 
1088721 664.46 219.97 
1003050 664.76 210.66 
1004216 664.79 218.87 
1031346 664.79 209.96 
1091155 665.04 208.53 
1018517 665.47 193.18 
1003303 665.53 218.99 
1017347 665.62 192.99 
1014316 665.80 215.33 
1068925 666.14 220.58 
1004626 666.32 207.95 
1021395 666.44 208.10 
1021995 666.44 200.53 
1024595 666.93 201.81 
1069159 667.14 189.09 
1057078 667.30 193.08 
1069610 667.39 196.01 
1090949 667.45 194.58 
1026955 667.60 209.63 
1002163 667.60 192.11 
1060398 667.94 190.43 
1083210 668.06 214.51 
1005284 668.15 215.00 
1012947 668.24 210.17 
1028462 668.98 211.12 
1063524 669.01 204.53 
1018723 669.04 201.66 
1014842 669.04 193.33 
1066654 669.43 213.99 
1049822 669.65 230.10 
1029684 669.71 202.91 
1061993 669.71 211.79 
1093627 669.92 222.32 
1037313 669.92 215.33 
1088195 669.98 227.91 
1001819 670.20 215.94 
1035546 670.32 209.53 
1011233 670.47 231.32 
1028886 670.93 220.98 
1001790 671.08 203.64 
1002812 671.17 197.17 
1061799 671.17 222.75 
1032582 671.33 224.91 
1064703 671.60 222.72 
1073592 671.60 208.01 
1052822 671.78 210.94 
1045495 671.84 199.77 
1019902 671.88 215.15 
1056428 672.03 229.95 
1094004 672.12 228.21 
1017489 672.21 223.51 
1052445 672.27 229.89 
1060752 672.67 201.48 
1090458 672.79 218.32 
1062041 673.65 230.56 
1048717 673.74 227.54 
1060682 674.16 221.62 
1020516 674.16 194.92 
1048992 674.38 229.77 
1075829 674.41 224.43 
1060469 674.47 225.25 
1004666 674.53 201.90 
1039845 674.99 226.26 
1024934 675.08 207.00 
1097902 675.38 226.38 
1060456 675.45 194.55 
1041680 675.60 228.24 
1050866 675.72 234.41 
1065345 675.81 234.13 
1048714 675.87 214.29 
1010726 676.06 209.11 
1034827 676.27 198.94 
1006315 676.30 210.75 
1074863 676.70 205.90 
1082209 676.97 227.75 
1080160 677.52 212.40 
1014864 677.58 205.02 
1024205 677.73 189.27 
1025516 677.92 236.02 
1067915 678.25 216.74 
1070998 678.47 218.05 
1073143 678.50 237.40 
1023198 678.92 192.44 
1052656 678.99 221.44 
1054071 679.05 221.53 
1074483 679.08 218.84 
1005978 679.23 231.69 
1010575 679.41 217.53 
1033825 679.63 224.40 
1017307 679.96 232.67 
1092197 680.08 200.32 
1010020 680.45 195.31 
1048241 680.48 235.32 
1068522 680.54 214.60 
1005213 680.69 212.31 
1075081 680.69 200.59 
1020229 680.91 218.60 
1020443 681.46 231.20 
1031417 681.46 205.75 
1070564 681.52 219.57 
1054523 681.52 228.36 
1054498 681.58 201.29 
1022520 682.16 218.41 
1003470 682.34 194.27 
1029466 682.56 217.25 
1045145 682.56 226.78 
1038116 682.68 222.69 
1039527 683.01 220.61 
1096835 683.04 224.30 
1057197 683.04 206.30 
1083381 683.84 224.82 
1010647 683.87 225.16 
